SPEED,TRAVEL_TIME,BOROUGH,LINK_NAME
27.96,151,Bronx,CBE E AMSTERDAM AVE(U/LVL) - MORRIS AVE
54.68,71,Staten Island,SIE E RICHMOND AVENUE - WOOLEY AVENUE
0.0,0,Queens,CIP N ramp to TNB - TNB Queens Anchorage
0.0,0,Bronx,BRP S FORDHAM ROAD - WATSON AVENUE
0.62,6621,Manhattan,BBT W Toll Plaza - Manhattan Portal
50.33,28,Staten Island,SIE W BRADLEY AVENUE - WOOLEY AVENUE
0.0,0,Staten Island,SIE E-MLK N RICHMOND AVENUE - WALKER STREET
13.04,529,Brooklyn,BQE S 46TH STREET - LEONARD STREET
43.49,160,Queens,MDE S TBB EXIT RAMP - QUEENS ANCHORAGE
19.26,352,Manhattan,FDR S 63rd - 25th St
52.81,81,Bronx,CBE AMSTERDAM AVE (L/LVL) - MORRIS AVE
27.34,117,Manhattan,12th Ave N 40th - 57th St
52.81,81,Bronx,CBE E AMSTERDAM AVE(U/LVL) - MORRIS AVE
39.14,61,Manhattan,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
49.08,221,Queens,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St
60.89,43,Staten Island,SIE E SOUTH AVENUE - RICHMOND AVENUE
49.08,169,Staten Island,MLK S - SIE E WALKER STREET - WOOLEY AVENUE
44.11,113,Manhattan,LINCOLN TUNNEL W NORTH TUBE NY - NJ
47.84,44,Brooklyn,VNB E-GOWANUS N BROOKLYN GANTRY UPPER LEVEL - 92ND STREET
40.38,489,Manhattan,Westside Hwy N 57th St - GWB
40.38,58,Manhattan,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
43.49,49,Brooklyn,GOW S VNB W 92ND STREET - BKLYN GANTRY LOWER LEVEL
59.03,93,Staten Island,SIE E CLOVE ROAD - FINGERBOARD ROAD
47.22,172,Queens,TBB N QUEENS ANCHORAGE - MANHATTAN LIFT SPAN
63.37,123,Queens,Laurelton Pkwy N @ SSP - CIP N Hempstead Tpk
15.53,145,Manhattan,12th Ave S 57th St - 45th St
52.81,40,Brooklyn,VNB E-GOWANUS N BROOKLYN GANTRY LOWER LEVEL - 92ND STREET
9.32,252,Manhattan,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
47.22,113,Queens,VWE N MP8.64 (Exit 13 Northern Blvd) - Whitestone Expwy Exit 14 (Linden Pl)
29.2,232,Manhattan,FDR N 25th - 63rd St
64.62,61,Staten Island,SIE E RICHMOND AVENUE - WOOLEY AVENUE
39.76,124,Manhattan,LINCOLN TUNNEL W NORTH TUBE NY - NJ
47.22,49,Staten Island,SIE E VNB E FINGERBOARD ROAD - SI GANTRY UPPER LEVEL
52.19,209,Queens,CVE NB LIE - WILLETS PT BLVD
59.03,213,Brooklyn,GOW N 7TH AVENUE - 9TH STREET
45.36,47,Staten island,VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD
