SPEED,TRAVEL_TIME,BOROUGH,LINK_NAME
57.16,78,Bronx,BE S CASTLE HILL AVENUE - STRATFORD AVENUE
50.95,85,Queens,BWB N Queens Anchorage - Toll Plaza
33.55,165,Queens,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd)
59.03,117,Staten Island,SIE W - WSE S SOUTH AVENUE - SOUTH AVENUE
31.06,491,Brooklyn,BQE S LEONARD STREET - ATLANTIC AVENUE
59.03,67,Staten Island,SIE E RICHMOND AVENUE - WOOLEY AVENUE
61.51,132,Bronx,I-87 NYST S Exit 1 - MDE S Van Cortlandt Park
34.79,432,Brooklyn,BQE N ATLANTIC AVENUE - LEONARD STREET
47.22,138,Queens,TNB N Queens Anchorage - Toll Plaza
56.54,351,Manhattan,Westside Hwy S GWB - 57th St
59.03,133,Staten Island,WSE N ARDEN AVENUE - VICTORY BLVD
56.54,136,Staten Island,440 N FRANCIS STREET - WSE N TYRELLAN AVE
48.46,55,Staten Island,SIE E SOUTH AVENUE - RICHMOND AVENUE
62.13,118,Manhattan,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
57.16,28,Staten Island,SIE E WOOLEY AVENUE - BRADLEY AVENUE
59.03,121,Brooklyn,BQE N LEONARD STREET - 46TH STREET
51.57,84,Bronx,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE UPPER LEVEL
0.0,0,Manhattan,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
32.31,220,Manhattan,BQE N Atlantic Ave - BKN Bridge Manhattan Side
51.57,44,Staten Island,SIE E VNB E FINGERBOARD ROAD - SI GANTRY UPPER LEVEL
60.27,267,Queens,CIP NB GCP - TNB
0.0,0,Staten Island,MLK N WALKER STREET - NJ ROUTE 169
32.93,77,Bronx,CBE W CASTLE HILL AVENUE - TAYLOR AVENUE
47.84,145,Queens,BE S TBB EXIT RAMP - QUEENS ANCHORAGE
36.03,303,Queens,CIP S LIE - Hempstead Tpk
52.81,40,Brooklyn,VNB E-GOWANUS N BROOKLYN GANTRY LOWER LEVEL - 92ND STREET
44.73,244,Queens,CIP S LIE - Hempstead Tpk
33.55,128,Bronx,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE UPPER LEVEL
50.33,251,Brooklyn,GOW S 9TH STREET - 7TH AVENUE
55.92,83,Brooklyn,VNB W BROOKLYN GANTRY LOWER LEVEL - SI GANTRY LOWER LEVEL
41.01,173,Manhattan,BBT E Manhattan Portal - Toll Plaza
50.95,105,Queens,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave)
18.01,137,Bronx,CBE W CASTLE HILL AVENUE - TAYLOR AVENUE
13.67,679,Manhattan,BQE N Atlantic Ave - MAN Bridge Manhattan Side
44.73,48,Staten island,VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD
48.46,143,Queens,BE S TBB EXIT RAMP - QUEENS ANCHORAGE
61.51,133,Bronx,I-87 NYST S Exit 1 - MDE S Van Cortlandt Park
29.82,145,Bronx,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE UPPER LEVEL
