SPEED,TRAVEL_TIME,BOROUGH,LINK_NAME
21.12,342,Queens,TBB N QUEENS ANCHORAGE - BE N
0.0,0,Staten Island,ROUTE 169 S - MLK WALKER STREET
47.84,415,Manhattan,Westside Hwy S GWB - 57th St
12.42,350,Bronx,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE UPPER LEVEL
26.71,141,Queens,Belt Pkwy W 182nd St - JFK Expressway
45.36,82,Queens,Belt Pkwy W 182nd St - JFK Expressway
6.21,1351,Queens,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave)
62.75,51,Staten Island,WSE N VICTORY BLVD - SOUTH AVENUE
5.59,560,Manhattan,12th Ave N 40th - 57th St
44.73,441,Manhattan,Westside Hwy S GWB - 57th St
62.13,259,Queens,CIP NB GCP - TNB
55.3,135,Bronx,BE S Griswold - Castle Hill Avenue
42.87,160,Manhattan,FDR S 63rd - 25th St
33.55,160,Queens,QMT W Toll Plaza - Manhattan Side
53.43,120,Queens,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl)
45.98,54,Bronx,HRP S Lafayette Ave - BWB S Toll Plaza
49.08,119,Staten Island,SIE W FINGERBOARD ROAD - CLOVE ROAD
9.94,402,Brooklyn,GOW N 9TH STREET - ATLANTIC AVENUE
30.44,380,Queens,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl)
49.7,325,Queens,CIP NB GCP - TNB
37.28,115,Brooklyn,GOW N 92ND STREET - 7TH AVENUE
42.87,237,Manhattan,FDR S 25th St - Catherine Slip
45.98,221,Manhattan,FDR S 25th St - Catherine Slip
43.49,174,Queens,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP
41.01,52,Staten Island,VNB W-SIE W SI GANTRY LOWER LEVEL - FINGERBOARD ROAD
44.73,244,Queens,CIP S LIE - Hempstead Tpk
0.0,0,Queens,TBB S MANHATTAN LIFT SPAN - QUEENS ANCHORAGE
52.81,142,Bronx,BE S Griswold - Castle Hill Avenue
19.26,197,Queens,Belt Pkwy W 182nd St - JFK Expressway
53.43,141,Staten Island,WSE N TYRELLAN AVENUE - BLOOMINGDALE ROAD
51.57,320,Queens,CVE NB GCP - WILLETS PT BLVD
57.16,78,Bronx,HRP N LAFAYETTE AVENUE - E TREMONT AVENUE
29.2,283,Bronx,CBE W U/LEV AMSTERDAM AVE - I95 S EXP LNS
1.86,3431,Bronx,CBE W L/LE V AMSTERDAM AVE - I 95 S LOC LNS
51.57,51,Staten Island,SIE E SOUTH AVENUE - RICHMOND AVENUE
56.54,138,Staten Island,WSE N ARDEN AVENUE - VICTORY BLVD
48.46,148,Brooklyn,BQE S 46TH STREET - LEONARD STREET
40.38,52,Brooklyn,VNB E-GOWANUS N BROOKLYN GANTRY UPPER LEVEL - 92ND STREET
13.67,235,Manhattan,11th ave s ganservoort - west st @ spring st
53.43,99,Queens,VWE N MP8.64 (Exit 13 Northern Blvd) - Whitestone Expwy Exit 14 (Linden Pl)
