SPEED,TRAVEL_TIME,BOROUGH,LINK_NAME
45.98,116,Queens,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave)
49.7,167,Bronx,CBE E CASTLE HILL AVE - BE N WATERBURY AVE
18.64,249,Bronx,BWB S Toll Plaza - Queens Anchorage
45.98,177,Queens,TBB N QUEENS ANCHORAGE - MANHATTAN LIFT SPAN
43.49,171,Queens,TBB S MANHATTAN LIFT SPAN - QUEENS ANCHORAGE
36.03,248,Queens,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave)
52.19,131,Queens,TNB S Toll Plaza - Queens Anchorage
4.97,522,Manhattan,FDR S Catherine Slip - BKN Bridge Manhattan Side
38.52,104,Brooklyn,GOW N 9TH STREET - ATLANTIC AVENUE
0.0,0,Queens,CIP N LIE ramp - TNB
47.84,172,Bronx,CBE W U/LEV AMSTERDAM AVE - I95 S EXP LNS
11.18,883,Manhattan,FDR S 25th St - Catherine Slip
48.46,140,Manhattan,FDR S 63rd - 25th St
42.25,185,Staten Island,WSE S VICTORY BOULEVARD - ARDEN AVENUE
59.03,45,Queens,TNB S Qns Anchorage - CIP S @ TNB
17.39,626,Queens,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St
64.0,123,Staten Island,WSE S VICTORY BOULEVARD - ARDEN AVENUE
0.0,0,Staten Island,MLK S - SIE E WALKER STREET - WOOLEY AVENUE
52.81,81,Brooklyn,GOW S 7TH AVENUE - 92ND STREET
50.95,162,Bronx,CBE E CASTLE HILL AVE - BE N WATERBURY AVE
65.24,120,Staten Island,WSE S VICTORY BOULEVARD - ARDEN AVENUE
42.87,49,Staten island,VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD
14.29,285,Brooklyn,BQE S - GOW S ALTANTIC AVENUE - 9TH STREET
17.39,143,Bronx,CBE W CASTLE HILL AVENUE - TAYLOR AVENUE
45.98,427,Manhattan,Westside Hwy N 57th St - GWB
36.03,64,Staten Island,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL
11.8,563,Manhattan,FDR N 25th - 63rd St
56.54,28,Staten Island,SIE E WOOLEY AVENUE - BRADLEY AVENUE
53.43,30,Staten Island,SIE E WOOLEY AVENUE - BRADLEY AVENUE
43.49,250,Queens,CVE NB LIE - WILLETS PT BLVD
