SPEED,TRAVEL_TIME,BOROUGH,LINK_NAME
48.46,52,Bronx,BWB N Toll Plaza - HRP N Lafayatte Ave
11.8,348,Bronx,CBE E AMSTERDAM AVE(U/LVL) - MORRIS AVE
49.7,129,Queens,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage
53.43,99,Queens,VWE N MP8.64 (Exit 13 Northern Blvd) - Whitestone Expwy Exit 14 (Linden Pl)
18.01,395,Manhattan,BQE N Atlantic Ave - BKN Bridge Manhattan Side
48.46,148,Queens,MDE S TBB EXIT RAMP - QUEENS ANCHORAGE
54.68,100,Queens,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd)
10.56,616,Manhattan,BBT W Toll Plaza - Manhattan Portal
0.0,0,Manhattan,QMT E Manhattan Side - Toll Plaza
53.43,141,Staten Island,WSE N TYRELLAN AVENUE - BLOOMINGDALE ROAD
0.0,0,Staten Island,SIE W RICHMOND AVENUE - SOUTH AVENUE
53.43,113,Staten Island,WSE N-SIE E SOUTH AVENUE - SOUTH AVENUE
47.22,97,Queens,BWB N Queens Anchorage - Toll Plaza
39.14,109,Bronx,CBE E AMSTERDAM AVE(U/LVL) - MORRIS AVE
37.9,188,Brooklyn,BQE S 46TH STREET - LEONARD STREET
17.39,148,Manhattan,BKN Bridge Manhattan Side - FDR N Catherine Slip
33.55,232,Queens,Laurelton Pkwy N @ SSP - CIP N Hempstead Tpk
7.45,578,Bronx,CBE W MORRIS AVE - GWB W AMSTERDAM AVE (L/LVL)
38.52,236,Queens,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP
9.32,549,Manhattan,11th ave n ganservoort - 12th ave @ 40th st
35.41,181,Queens,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl)
49.08,168,Bronx,CBE E CASTLE HILL AVE - BE N WATERBURY AVE
16.77,149,Bronx,CBE E TAYLOR AVENUE - CASTLE HILL AVENUE
68.35,159,Queens,CVE NB LIE - WILLETS PT BLVD
42.25,56,Manhattan,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
50.33,152,Staten Island,440 N FRANCIS STREET - WSE N TYRELLAN AVE
46.6,92,Bronx,CBE AMSTERDAM AVE (L/LVL) - MORRIS AVE
11.8,196,Manhattan,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
60.89,108,Staten Island,SIE E BRADLEY AVENUE - CLOVE ROAD
41.63,258,Queens,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St
56.54,138,Staten Island,WSE N ARDEN AVENUE - VICTORY BLVD
0.0,0,Manhattan,12th Ave N 40th - 57th St
48.46,62,Queens,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN
29.82,168,Manhattan,LINCOLN TUNNEL W NORTH TUBE NY - NJ
54.68,152,Bronx,CBE E CASTLE HILL AVE - BE N WATERBURY AVE
7.45,339,Manhattan,FDR S Catherine Slip - BKN Bridge Manhattan Side
43.49,49,Brooklyn,GOW S VNB W 92ND STREET - BKLYN GANTRY UPPER LEVEL
58.4,118,Staten Island,SIE W - WSE S SOUTH AVENUE - SOUTH AVENUE
51.57,83,Brooklyn,GOW S 7TH AVENUE - 92ND STREET
29.82,145,Bronx,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE UPPER LEVEL
26.09,284,Manhattan,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
20.5,593,Queens,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave
0.0,0,Manhattan,QMT E Manhattan Side - Toll Plaza
54.68,91,Queens,LIE W 108TH ST - 84TH ST
