SPEED,TRAVEL_TIME,BOROUGH,LINK_NAME
6.21,343,Manhattan,12th Ave S 57th St - 45th St
20.5,397,Bronx,CBE E CASTLE HILL AVE - BE N WATERBURY AVE
15.53,258,Brooklyn,GOW N 9TH STREET - ATLANTIC AVENUE
47.84,214,Manhattan,FDR N Catherine Slip - 25th St
39.14,280,Queens,CVE NB LIE - WILLETS PT BLVD
33.55,64,Staten island,VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD
34.17,321,Queens,CIP S LIE - Hempstead Tpk
0.0,0,Bronx,MDE N RFK Bridge - 142nd St
0.0,0,Staten Island,MLK S - SIE E WALKER STREET - WOOLEY AVENUE
50.33,216,Queens,CVE NB LIE - WILLETS PT BLVD
45.98,54,Bronx,HRP S Lafayette Ave - BWB S Toll Plaza
30.44,176,Manhattan,QMT E Manhattan Side - Toll Plaza
38.52,279,Queens,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St
44.73,168,Queens,TBB S MANHATTAN LIFT SPAN - QUEENS ANCHORAGE
18.64,343,Manhattan,BBT E Manhattan Portal - Toll Plaza
55.92,48,Queens,TNB S Qns Anchorage - CIP S @ TNB
47.84,134,Queens,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage
54.68,101,Queens,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd)
54.68,85,Bronx,BWB S Toll Plaza - Queens Anchorage
14.29,168,Manhattan,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
44.73,48,Brooklyn,GOW S VNB W 92ND STREET - BKLYN GANTRY LOWER LEVEL
6.83,813,Manhattan,LINCOLN TUNNEL W CENTER TUBE NY - NJ
0.0,0,Bronx,BRP S FORDHAM ROAD - WATSON AVENUE
47.22,160,Queens,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP
19.88,325,Manhattan,BBT E Manhattan Portal - Toll Plaza
4.97,472,Bronx,BWB N Toll Plaza - HRP N Lafayatte Ave
10.56,390,Bronx,CBE W MORRIS AVE - GWB W AMSTERDAM AVE (U/LVL)
6.83,1019,Queens,TBB N QUEENS ANCHORAGE - BE N
44.73,56,Bronx,BWB N Toll Plaza - HRP N Lafayatte Ave
38.52,106,Brooklyn,BQE S - GOW S ALTANTIC AVENUE - 9TH STREET
50.33,92,Brooklyn,VNB W BROOKLYN GANTRY LOWER LEVEL - SI GANTRY LOWER LEVEL
26.09,83,Queens,CIP N ramp to TNB - TNB Queens Anchorage
0.0,0,Staten Island,SIE E-MLK N RICHMOND AVENUE - WALKER STREET
6.83,1380,Manhattan,FDR S 25th St - Catherine Slip
0.0,0,Bronx,MDE N RFK Bridge - 142nd St
56.54,69,Staten Island,SIE W WOOLEY AVENUE - RICHMOND AVENUE
55.92,193,Queens,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St
0.0,0,Staten Island,MLK N WALKER STREET - NJ ROUTE 169
9.32,239,Manhattan,12th Ave S 57th St - 45th St
0.0,0,Manhattan,West St S Spring St - BBT Manhattan Portal outbound
23.61,110,Manhattan,BKN Bridge Manhattan Side - FDR N Catherine Slip
33.55,68,Staten Island,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL
27.34,95,Manhattan,BKN Bridge Manhattan Side - FDR N Catherine Slip
44.11,202,Queens,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave)
29.2,373,Queens,CVE NB LIE - WILLETS PT BLVD
39.14,321,Brooklyn,GOW N 7TH AVENUE - 9TH STREET
18.64,544,Manhattan,FDR N Catherine Slip - 25th St
47.84,228,Queens,CVE NB LIE - WILLETS PT BLVD
18.01,374,Manhattan,FDR N 25th - 63rd St
10.56,503,Manhattan,11th ave n ganservoort - 12th ave @ 40th st
39.76,224,Queens,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave)
62.13,80,Staten Island,WSE N BLOOMUINGDALE ROAD - ARDEN AVENUE
