SPEED,TRAVEL_TIME,BOROUGH,LINK_NAME
57.78,200,Queens,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl)
43.49,49,Staten Island,VNB W-SIE W SI GANTRY LOWER LEVEL - FINGERBOARD ROAD
0.0,0,Manhattan,11th ave s ganservoort - west st @ spring st
26.71,89,Manhattan,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
47.84,253,Queens,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave
18.01,178,Manhattan,12th Ave N 40th - 57th St
60.89,129,Staten Island,WSE N ARDEN AVENUE - VICTORY BLVD
47.22,158,Staten Island,WSE N TYRELLAN AVENUE - BLOOMINGDALE ROAD
58.4,275,Queens,CIP NB GCP - TNB
59.65,110,Queens,TNB N Queens Anchorage - Toll Plaza
60.89,47,Staten Island,WSE S SOUTH AVENUE - VICTORY BOULEVARD
15.53,161,Bronx,CBE E TAYLOR AVENUE - CASTLE HILL AVENUE
54.68,198,Queens,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St
45.98,151,Queens,MDE S TBB EXIT RAMP - QUEENS ANCHORAGE
40.38,69,Queens,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN
46.6,141,Staten Island,SIE E BRADLEY AVENUE - CLOVE ROAD
4.97,465,Bronx,CBE W CASTLE HILL AVENUE - TAYLOR AVENUE
62.13,45,Staten Island,SIE W RICHMOND AVENUE - SOUTH AVENUE
42.25,296,Brooklyn,GOW N 7TH AVENUE - 9TH STREET
15.53,340,Queens,VWE N MP6.39 (Exit 11 Jewel Ave) - MP8.65 (Exit 13 Northern Blvd)
39.76,53,Staten island,VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD
37.28,149,Manhattan,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
42.87,94,Brooklyn,GOW N 9TH STREET - ATLANTIC AVENUE
55.92,39,Queens,CIP N ramp to TNB - TNB Queens Anchorage
45.98,50,Staten Island,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL
16.77,192,Manhattan,12th Ave N 40th - 57th St
59.03,121,Brooklyn,BQE S 46TH STREET - LEONARD STREET
44.73,52,Staten Island,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL
47.22,90,Bronx,CBE W MORRIS AVE - GWB W AMSTERDAM AVE (U/LVL)
47.84,53,Bronx,CBE W CASTLE HILL AVENUE - TAYLOR AVENUE
64.0,119,Queens,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP
52.81,71,Queens,Belt Pkwy W 182nd St - JFK Expressway
50.95,76,Queens,LIE WB LITTLE NECK PKWY - NB CIP
68.97,80,Bronx,BRP S FORDHAM ROAD - WATSON AVENUE
64.0,50,Staten Island,WSE N VICTORY BLVD - SOUTH AVENUE
20.5,159,Manhattan,12th Ave N 40th - 57th St
0.0,0,Staten Island,MLK S - SIE W WALKER STREET - RICHMOND AVENUE
50.95,84,Brooklyn,GOW S 7TH AVENUE - 92ND STREET
62.75,82,Staten Island,WSE S ARDEN AVENUE - BLOOMINGDALE ROAD
50.95,123,Staten Island,WSE S BLLOMINGDALE ROAD - TYRELLAN AVENUE
44.73,51,Staten Island,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL
49.7,179,Queens,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave)
54.05,127,Queens,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd)
54.68,71,Queens,LIE WB LITTLE NECK PKWY - NB CIP
48.46,135,Queens,TNB N Queens Anchorage - Toll Plaza
56.54,145,Bronx,I-87 NYST S Exit 1 - MDE S Van Cortlandt Park
62.13,80,Queens,LIE W 108TH ST - 84TH ST
60.27,128,Staten Island,WSE S TYRELLAN AVENUE - 440 S FRANCIS STREET
11.8,891,Queens,CIP N Hempstead Tpk - LIE
55.3,51,Bronx,HRP S Lafayette Ave - BWB S Toll Plaza
43.49,49,Staten island,VNB W-SIE W SI GANTRY UPPER LEVEL - FINGERBOARD ROAD
56.54,50,Bronx,BWB N Toll Plaza - HRP N Lafayatte Ave
49.08,140,Manhattan,FDR S 63rd - 25th St
73.94,106,Queens,Laurelton Pkwy N @ SSP - CIP N Hempstead Tpk
57.16,81,Bronx,BE N STRATFORD AVENUE - CASTLE HILL AVE
39.14,60,Manhattan,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
33.55,131,Bronx,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE LOWER LEVEL
53.43,140,Bronx,BE S Griswold - Castle Hill Avenue
55.92,128,Brooklyn,BQE S 46TH STREET - LEONARD STREET
39.76,117,Brooklyn,VNB W BROOKLYN GANTRY LOWER LEVEL - SI GANTRY LOWER LEVEL
47.22,83,Queens,LIE WB LITTLE NECK PKWY - NB CIP
54.05,98,Queens,VWE N MP8.64 (Exit 13 Northern Blvd) - Whitestone Expwy Exit 14 (Linden Pl)
53.43,80,Brooklyn,GOW S 7TH AVENUE - 92ND STREET
60.89,91,Staten Island,SIE E CLOVE ROAD - FINGERBOARD ROAD
56.54,162,Queens,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP
53.43,203,Queens,CVE NB LIE - WILLETS PT BLVD
62.13,35,Queens,CIP N ramp to TNB - TNB Queens Anchorage
10.56,969,Manhattan,FDR S 25th St - Catherine Slip
0.0,0,Brooklyn,VNB W BROOKLYN GANTRY LOWER LEVEL - SI GANTRY LOWER LEVEL
57.16,107,Staten Island,WSE N-SIE E SOUTH AVENUE - SOUTH AVENUE
36.03,153,Manhattan,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
52.19,143,Bronx,BE S Griswold - Castle Hill Avenue
32.31,139,Bronx,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE LOWER LEVEL
45.36,152,Queens,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd)
58.4,157,Queens,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP
52.81,26,Staten Island,SIE W BRADLEY AVENUE - WOOLEY AVENUE
51.57,124,Queens,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage
48.46,88,Brooklyn,GOW N 92ND STREET - 7TH AVENUE
53.43,143,Staten Island,WSE S TYRELLAN AVENUE - 440 S FRANCIS STREET
47.22,92,Bronx,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE UPPER LEVEL
0.0,0,Staten Island,WSE S TYRELLAN AVENUE - 440 S FRANCIS STREET
54.68,84,Brooklyn,VNB W BROOKLYN GANTRY LOWER LEVEL - SI GANTRY LOWER LEVEL
63.37,119,Queens,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP
49.08,87,Bronx,CBE W MORRIS AVE - GWB W AMSTERDAM AVE (L/LVL)
0.0,0,Manhattan,West St S Spring St - BBT Manhattan Portal outbound
0.0,0,Manhattan,West St S Spring St - BBT Manhattan Portal outbound
44.11,122,Queens,VWE N MP6.39 (Exit 11 Jewel Ave) - MP8.65 (Exit 13 Northern Blvd)
59.65,198,Queens,CIP N LIE ramp - TNB
52.19,81,Brooklyn,GOW S 7TH AVENUE - 92ND STREET
46.6,93,Bronx,MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE UPPER LEVEL
57.78,188,Queens,VWE S MP2.66 (Exit 2 Rockaway Blvd) - Belt Pkwy E 182nd St
55.3,135,Bronx,BE S Griswold - Castle Hill Avenue
29.2,418,Queens,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave
40.38,170,Manhattan,FDR N 25th - 63rd St
49.7,51,Bronx,CBE E TAYLOR AVENUE - CASTLE HILL AVENUE
58.4,126,Manhattan,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
63.37,82,Staten Island,WSE S ARDEN AVENUE - BLOOMINGDALE ROAD
44.73,337,Brooklyn,BQE N ATLANTIC AVENUE - LEONARD STREET
46.6,55,Manhattan,BKN Bridge Manhattan Side - FDR N Catherine Slip
31.06,175,Queens,QMT W Toll Plaza - Manhattan Side
55.3,58,Staten Island,WSE N VICTORY BLVD - SOUTH AVENUE
36.66,135,Queens,LIE W 108TH ST - 84TH ST
31.68,185,Staten Island,SIE W FINGERBOARD ROAD - CLOVE ROAD
47.84,85,Brooklyn,GOW N 9TH STREET - ATLANTIC AVENUE
53.43,131,Queens,MDE S TBB EXIT RAMP - QUEENS ANCHORAGE
45.36,52,Manhattan,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
55.92,51,Bronx,BWB N Toll Plaza - HRP N Lafayatte Ave
